Entry Date,Stream Type,Gender,Nationality,Department,Student Name,Caste,Enrollment Id,Graduation Type,Year Of Study,Hostel,Discontinued,Moved Between Department,Is Retained,Has Graduated,CGPA,Has Arrears,State,Rca For Discontinued,Discontinued Flag,Retained Flag,Moved Between Department Flag
2017-01-01,SFS,Female,Indian,Political Science,VIJETA,MBC,Student05772,UG,Second Year,Day Scholar,,,,,8.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JALADHIJA,OBC,Student05874,UG,Second Year,Day Scholar,,,,,4.2,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAMINI,OBC,Student05875,UG,Second Year,Day Scholar,,,,,4.2,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JANAPADI,OBC,Student05876,UG,Second Year,Day Scholar,,,,,3.4,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JASVEEN,BC,Student05877,UG,Second Year,Hostel,,,,,8.6,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JATAVEDASI,BC,Student05878,UG,Second Year,Day Scholar,,,,,6.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAYALAKSHMI,BC,Student05879,UG,Second Year,Day Scholar,,,,,4.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAYANTIKA,BC,Student05880,UG,Second Year,Day Scholar,,,,,8.4,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAYASHREE,BC,Student05881,UG,Second Year,Day Scholar,,,,,5.4,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAYASUDHA,BC,Student05882,UG,Second Year,Day Scholar,,,,,9.1,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JAYOO PATWARDHAN,BC,Student05883,UG,Second Year,Day Scholar,,,,,9.6,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JELAXMI,ST,Student05884,UG,Second Year,Day Scholar,,,,,5.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JHANAVI,ST,Student05885,UG,Second Year,Day Scholar,,,,,8.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JITAVATI,BC,Student05886,UG,Second Year,Hostel,,,,,6.3,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JNANAMAGAL,BC,Student05887,UG,Second Year,Day Scholar,,,,,4.7,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JOSHNA,BC,Student05888,UG,Second Year,Day Scholar,,,,,7.7,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JOSNAH,MBC,Student05889,UG,Second Year,Day Scholar,,,,,9.4,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JUHEE,MBC,Student05890,UG,Second Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,JWALA,MBC,Student05891,UG,Second Year,Day Scholar,,,,,4.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,KAABERI,SC,Student05892,UG,Second Year,Day Scholar,,,,,5.4,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,KAAMAKSHI,ST,Student05893,UG,Second Year,Day Scholar,,,,,3.5,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,KADAMBANI,BC,Student05894,UG,Second Year,Day Scholar,,,,,9.6,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Economics,KAHKASHAN,ST,Student05895,UG,Second Year,Hostel,,,,,7.1,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AATMAJA,BC,Student05975,UG,Second Year,Day Scholar,,,,,6.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ADDITRI,Others,Student05976,UG,Second Year,Day Scholar,,,,,4.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ADVAITA,BC,Student05977,UG,Second Year,Day Scholar,,,,,5.3,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AEKTA,BC,Student05978,UG,Second Year,Day Scholar,,,,,8.4,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AESHANA,BC,Student05979,UG,Second Year,Day Scholar,,,,,6.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AGAJA,BC,Student05980,UG,Second Year,Hostel,,,,,8.3,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AHILYA,OBC,Student05981,UG,Second Year,Day Scholar,,,,,5.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AISIRI,OBC,Student05982,UG,Second Year,Day Scholar,,,,,5.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AJANTA,SC,Student05983,UG,Second Year,Day Scholar,,,,,9.4,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AKULAA,BC,Student05984,UG,Second Year,Hostel,,,,,5.6,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AMALAMANI,BC,Student05985,UG,Second Year,Day Scholar,,,,,8.4,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AMIYA,BC,Student05986,UG,Second Year,Day Scholar,,,,,4.7,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AMNA,OBC,Student05987,UG,Second Year,Day Scholar,,,,,9.1,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANCHITA,MBC,Student05988,UG,Second Year,Day Scholar,,,,,6.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANERI,Others,Student05989,UG,Second Year,Day Scholar,,,,,7.3,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANJUSHREE,OBC,Student05990,UG,Second Year,Day Scholar,,,,,6.2,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANKOLIKA,BC,Student05991,UG,Second Year,Day Scholar,,,,,9.7,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANSHULA,BC,Student05992,UG,Second Year,Day Scholar,,,,,5.7,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANUDHYA,BC,Student05993,UG,Second Year,Day Scholar,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANUPAMA,ST,Student05994,UG,Second Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANUROOPA,OBC,Student05995,UG,Second Year,Day Scholar,,,,,7.2,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ANVITA,SC,Student05996,UG,Second Year,Day Scholar,,,,,9.1,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ARCHA,BC,Student05997,UG,Second Year,Day Scholar,,,,,6.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ARNAVAZ,BC,Student05998,UG,Second Year,Day Scholar,,,,,9.4,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ARNAVI,Others,Student05999,UG,Second Year,Day Scholar,,,,,8.3,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ARPITA,MBC,Student06000,UG,Second Year,Day Scholar,,,,,4.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ARSHPREET,SC,Student06001,UG,Second Year,Day Scholar,,,,,3.2,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,ASHIKA,OBC,Student06002,UG,Second Year,Hostel,,,,,7.6,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Philosophy,AVINASHI,BC,Student06003,UG,Second Year,Day Scholar,,,,,5.5,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HASANTHIKA,ST,Student06097,UG,Second Year,Day Scholar,,,,,5.2,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HASIKA,BC,Student06098,UG,Second Year,Day Scholar,,,,,6.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HASITA,BC,Student06099,UG,Second Year,Day Scholar,,,,,4.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HAYAGRIVA,BC,Student06100,UG,Second Year,Day Scholar,,,,,6.4,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HEMALA,OBC,Student06101,UG,Second Year,Day Scholar,,,,,8.3,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HIMA,OBC,Student06102,UG,Second Year,Day Scholar,,,,,6.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HIMAGOURI,OBC,Student06103,UG,Second Year,Day Scholar,,,,,4.2,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HIMASHAILAJA,OBC,Student06104,UG,Second Year,Day Scholar,,,,,8.3,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HRIDAYAPADMA,MBC,Student06105,UG,Second Year,Day Scholar,,,,,3.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,HRISHITA,MBC,Student06106,UG,Second Year,Day Scholar,,,,,3.1,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,IJIKA,BC,Student06107,UG,Second Year,Day Scholar,,,,,8.3,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,INDULALA,SC,Student06108,UG,Second Year,Hostel,,,,,8.4,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,INDUMUKHI,Others,Student06109,UG,Second Year,Day Scholar,,,,,6.2,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,INDUSKALA,OBC,Student06110,UG,Second Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,IRSIA,BC,Student06112,UG,Second Year,Day Scholar,,,,,4.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,IZMA,BC,Student06113,UG,Second Year,Day Scholar,,,,,7.1,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,JAANAVI,BC,Student06114,UG,Second Year,Day Scholar,,,,,6.1,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,JACINTH,BC,Student06115,UG,Second Year,Day Scholar,,,,,3.2,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,JAGADDHATRI,BC,Student06116,UG,Second Year,Day Scholar,,,,,7.6,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,JAGANMOHINI,BC,Student06117,UG,Second Year,Day Scholar,,,,,9.3,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAAHITHYA,MBC,Student06118,UG,Second Year,Day Scholar,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SADVITA,MBC,Student06119,UG,Second Year,Day Scholar,,,,,3.5,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAHASRA,BC,Student06120,UG,Second Year,Day Scholar,,,,,3.5,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAHIBA,SC,Student06121,UG,Second Year,Day Scholar,,,,,7.4,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAHIRA,ST,Student06122,UG,Second Year,Hostel,,,,,4.6,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAHITYA,ST,Student06123,UG,Second Year,Day Scholar,,,,,5.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAHYAVASINI,BC,Student06124,UG,Second Year,Day Scholar,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAJAG,OBC,Student06125,UG,Second Year,Day Scholar,,,,,3.1,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAKHEE,OBC,Student06126,UG,Second Year,Day Scholar,,,,,4.4,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAKSHI,OBC,Student06127,UG,Second Year,Day Scholar,,,,,6.6,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAMEENA,BC,Student06128,UG,Second Year,Day Scholar,,,,,8.2,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SANYUKTA,OBC,Student06129,UG,Second Year,Day Scholar,,,,,4.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SARASI,BC,Student06130,UG,Second Year,Day Scholar,,,,,9.3,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SARASVATI,SC,Student06131,UG,Second Year,Day Scholar,,,,,6.5,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SARASWATHI,ST,Student06132,UG,Second Year,Day Scholar,,,,,6.6,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SARAYU,Others,Student06133,UG,Second Year,Day Scholar,,,,,6.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SARVAMANGALA,OBC,Student06134,UG,Second Year,Day Scholar,,,,,7.5,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SATEJA,OBC,Student06135,UG,Second Year,Day Scholar,,,,,4.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAYANTIKA,OBC,Student06136,UG,Second Year,Day Scholar,,,,,8.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SAYONI,OBC,Student06137,UG,Second Year,Day Scholar,,,,,8.4,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SEETHA,OBC,Student06138,UG,Second Year,Day Scholar,,,,,4.4,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SEJAL,OBC,Student06139,UG,Second Year,Day Scholar,,,,,5.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SELVI,SC,Student06140,UG,Second Year,Day Scholar,,,,,7.2,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SETHULAKSHMI,Others,Student06141,UG,Second Year,Day Scholar,,,,,4.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SEVATI,BC,Student06142,UG,Second Year,Day Scholar,,,,,8.4,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SHAALINA,BC,Student06143,UG,Second Year,Day Scholar,,,,,8.4,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Social Work,SHAANVI,BC,Student06144,UG,Second Year,Day Scholar,,,,,9.5,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAALIMA,BC,Student06357,UG,Second Year,Day Scholar,,,,,8.1,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAKSHANA,BC,Student06358,UG,Second Year,Day Scholar,,,,,9.3,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAKSHANYA,BC,Student06359,UG,Second Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAKSHMISARASVATHI,BC,Student06360,UG,Second Year,Day Scholar,,,,,4.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LALITKANTA,BC,Student06361,UG,Second Year,Day Scholar,,,,,8.6,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAVANGALATA,SC,Student06362,UG,Second Year,Day Scholar,,,,,9.6,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAVANYA,Others,Student06363,UG,Second Year,Day Scholar,,,,,9.3,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAVANYALATA,SC,Student06364,UG,Second Year,Day Scholar,,,,,6.7,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LEKHASHREE,BC,Student06365,UG,Second Year,Day Scholar,,,,,8.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LEKISHA,BC,Student06366,UG,Second Year,Day Scholar,,,,,8.2,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LEVINIKA,BC,Student06367,UG,Second Year,Day Scholar,,,,,8.6,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LOHITA,MBC,Student06368,UG,Second Year,Day Scholar,,,,,3.2,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LOPAMUDRA,MBC,Student06369,UG,Second Year,Day Scholar,,,,,8.2,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LOUKYA,MBC,Student06370,UG,Second Year,Day Scholar,,,,,8.7,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LUNASHA,ST,Student06371,UG,Second Year,Day Scholar,,,,,8.1,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MAANASI,OBC,Student06372,UG,Second Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MAANYATA,SC,Student06373,UG,Second Year,Day Scholar,,,,,4.5,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MADHAVILATA,ST,Student06374,UG,Second Year,Day Scholar,,,,,4.6,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MADHURI,BC,Student06375,UG,Second Year,Day Scholar,,,,,6.6,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MADHURI,ST,Student06376,UG,Second Year,Day Scholar,,,,,9.4,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MADHUSHRI,BC,Student06377,UG,Second Year,Day Scholar,,,,,3.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MAHARANI,BC,Student06378,UG,Second Year,Day Scholar,,,,,6.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MAHI,BC,Student06379,UG,Second Year,Day Scholar,,,,,4.1,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MALAK,OBC,Student06380,UG,Second Year,Day Scholar,,,,,6.4,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MANGALA,OBC,Student06381,UG,Second Year,Day Scholar,,,,,8.2,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MANISHA,OBC,Student06382,UG,Second Year,Day Scholar,,,,,4.3,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MANOGNA,OBC,Student06383,UG,Second Year,Day Scholar,,,,,7.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MANORANJANI,MBC,Student06384,UG,Second Year,Day Scholar,,,,,4.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MARUSHIKA,MBC,Student06385,UG,Second Year,Day Scholar,,,,,7.3,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MATANGI,BC,Student06386,UG,Second Year,Day Scholar,,,,,8.3,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MINAL,Others,Student06388,UG,Second Year,Day Scholar,,,,,4.1,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MOHAKA,OBC,Student06389,UG,Second Year,Day Scholar,,,,,5.4,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MRITTIKA,SC,Student06390,UG,Second Year,Day Scholar,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MUMTAZ,BC,Student06391,UG,Second Year,Day Scholar,,,,,6.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MUNIYA,BC,Student06392,UG,Second Year,Day Scholar,,,,,7.4,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,MUSU,BC,Student06393,UG,Second Year,Day Scholar,,,,,9.3,,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAARAYINI,BC,Student06394,UG,Second Year,Day Scholar,,,,,8.4,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NABEELA,BC,Student06395,UG,Second Year,Day Scholar,,,,,8.3,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAGEENA,BC,Student06396,UG,Second Year,Day Scholar,,,,,7.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAIPUNYA,MBC,Student06397,UG,Second Year,Day Scholar,,,,,5.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAMGEET,MBC,Student06398,UG,Second Year,Day Scholar,,,,,4.3,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NANDADEVI,BC,Student06399,UG,Second Year,Day Scholar,,,,,6.4,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NANDANA,SC,Student06400,UG,Second Year,Day Scholar,,,,,4.1,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NANDINI,ST,Student06401,UG,Second Year,Day Scholar,,,,,9.7,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NANKI,ST,Student06402,UG,Second Year,Day Scholar,,,,,4.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NASEEN,BC,Student06403,UG,Second Year,Day Scholar,,,,,5.5,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NASHIDA,OBC,Student06404,UG,Second Year,Day Scholar,,,,,4.7,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAVIKA,OBC,Student06405,UG,Second Year,Day Scholar,,,,,3.1,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,ASHWINI  S,OBC,Student06406,UG,Second Year,Day Scholar,,,,,4.4,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,ASHWITHA  M,BC,Student06407,UG,Second Year,Day Scholar,,,,,9.2,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,GANGABHAVANI  S,OBC,Student06408,UG,Second Year,Day Scholar,,,,,8.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,HITHASHREE  M S,BC,Student06409,UG,Second Year,Day Scholar,,,,,9.5,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,HUZMA KOWSAR ,SC,Student06410,UG,Second Year,Day Scholar,,,,,5.6,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,LAVANYA  H ,ST,Student06411,UG,Second Year,Day Scholar,,,,,3.7,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NAMITHA YADAV,Others,Student06412,UG,Second Year,Day Scholar,,,,,9.7,,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,NISARAGA N V,OBC,Student06413,UG,Second Year,Day Scholar,,,,,6.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,POOJA ,OBC,Student06414,UG,Second Year,Day Scholar,,,,,6.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,PREETHI  Y B,OBC,Student06415,UG,Second Year,Day Scholar,,,,,4.4,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,SALMA,OBC,Student06416,UG,Second Year,Day Scholar,,,,,5.7,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,SHRUTHI ,OBC,Student06417,UG,Second Year,Day Scholar,,,,,4.4,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,SINCHANA  S M ,OBC,Student06418,UG,Second Year,Day Scholar,,,,,5.6,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,SUMA  K ,SC,Student06419,UG,Second Year,Day Scholar,,,,,4.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AABOLI,Others,Student06420,UG,Second Year,Day Scholar,,,,,8.2,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AADHYA,BC,Student06421,UG,Second Year,Day Scholar,,,,,9.7,,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AAKSHI,BC,Student06422,UG,Second Year,Day Scholar,,,,,3.5,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AANCHAL,BC,Student06423,UG,Second Year,Day Scholar,,,,,9.6,,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AARTI,BC,Student06424,UG,Second Year,Day Scholar,,,,,7.2,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AATMAJA,BC,Student06425,UG,Second Year,Day Scholar,,,,,8.3,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,ADDITRI,BC,Student06426,UG,Second Year,Day Scholar,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,ADVAITA,MBC,Student06427,UG,Second Year,Day Scholar,,,,,3.4,Yes,Kerala,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AEKTA,BC,Student06428,UG,Second Year,Day Scholar,,,,,4.3,Yes,Andhra Pradesh,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AESHANA,BC,Student06429,UG,Second Year,Day Scholar,,,,,4.3,Yes,Telangana,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AGAJA,BC,Student06430,UG,Second Year,Day Scholar,,,,,7.4,Yes,Karnataka,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AHILYA,Others,Student06431,UG,Second Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AISIRI,BC,Student06432,UG,Second Year,Day Scholar,,,,,6.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Commerce,AJANTA,ST,Student06433,UG,Second Year,Day Scholar,,,,,5.1,Yes,Kerala,,0,0,0
